<version>,<mean_time>,<total>
1164,0.0150769,0.196
1165,0.0157692,0.205
1166,0.0152308,0.198
1167,0.0155385,0.202
1168,0.0152308,0.198
1169,0.015,0.195
1170,0.0151538,0.197
1171,0.0148462,0.193
1172,0.0151538,0.197
1173,0.0152308,0.198
1174,0.0157692,0.205
1175,0.0156923,0.204
1176,0.015,0.195
1177,0.0154615,0.201
1178,0.0153077,0.199
1179,0.0149231,0.194
1180,0.0159231,0.207
1181,0.0143846,0.187
1182,0.0152308,0.198
1183,0.0140769,0.183
1184,0.0142308,0.185
1185,0.0151538,0.197
1186,0.0160769,0.209
1187,0.0159231,0.207
1188,0.0159231,0.207
1189,0.0156923,0.204
1190,0.0153846,0.2
1191,0.0152308,0.198
1192,0.0158462,0.206
1193,0.0158462,0.206
1194,0.0150769,0.196
1195,0.015,0.195
1196,0.0151538,0.197
1197,0.0159231,0.207
1198,0.0155385,0.202
1199,0.015,0.195
1200,0.0151538,0.197
1201,0.0148462,0.193
1202,0.0159231,0.207
1203,0.0148462,0.193
1204,0.0143077,0.186
1205,0.0147692,0.192
1206,0.0148462,0.193
1207,0.0156154,0.203
1208,0.0144615,0.188
1209,0.0151538,0.197
1210,0.0149231,0.194
1211,0.0140769,0.183
1212,0.0153077,0.199
1213,0.0151538,0.197
1214,0.0144615,0.188
1215,0.0151538,0.197
1216,0.0146154,0.19
1217,0.0142308,0.185
1218,0.0146154,0.19
1219,0.0146923,0.191
1220,0.0152308,0.198
1221,0.0147692,0.192
1222,0.0154615,0.201
1223,0.0146923,0.191
1224,0.0153846,0.2
1225,0.0156923,0.204
1226,0.0166154,0.216
1227,0.0159231,0.207
1228,0.0159231,0.207
1229,0.0154615,0.201
1230,0.0142308,0.185
1231,0.0135385,0.176
1232,0.015,0.195
1233,0.0151538,0.197
1234,0.0147692,0.192
1235,0.0146154,0.19
1236,0.0145385,0.189
1237,0.015,0.195
1238,0.0154615,0.201
1239,0.0151538,0.197
1240,0.0152308,0.198
1241,0.0154615,0.201
1242,0.0157692,0.205
1243,0.0153846,0.2
1244,0.0151538,0.197
1245,0.0153077,0.199
1246,0.0153077,0.199
1247,0.015,0.195
1248,0.0155385,0.202
1249,0.0144615,0.188
1250,0.0144615,0.188
1251,0.0152308,0.198
1252,0.0153846,0.2
1253,0.0153846,0.2
1254,0.0154615,0.201
1255,0.015,0.195
1256,0.0152308,0.198
1257,0.0143846,0.187
1258,0.0149231,0.194
1259,0.0146923,0.191
1260,0.015,0.195
1261,0.0146154,0.19
1262,0.0153846,0.2
1263,0.015,0.195
1264,0.015,0.195
1265,0.0152308,0.198
1266,0.0144615,0.188
1267,0.0145385,0.189
1268,0.0144615,0.188
1269,0.0148462,0.193
1270,0.0151538,0.197
1271,0.0153077,0.199
1272,0.0155385,0.202
1273,0.0153846,0.2
1274,0.0153846,0.2
1275,0.0162308,0.211
1276,0.0148462,0.193
1277,0.0142308,0.185
1278,0.0160769,0.209
1279,0.016,0.208
1280,0.0152308,0.198
1281,0.0155385,0.202
1282,0.0154615,0.201
1283,0.0158462,0.206
1284,0.0156923,0.204
1285,0.0156154,0.203
1286,0.016,0.208
1287,0.0145385,0.189
1288,0.0143846,0.187
1289,0.0146154,0.19
1290,0.0151538,0.197
1291,0.015,0.195
1292,0.0143077,0.186
1293,0.0135385,0.176
1294,0.0131538,0.171
1295,0.0146154,0.19
1296,0.015,0.195
1297,0.0148462,0.193
