<version>,<mean_time>,<total>
1165,0.034,0.442
1166,0.0334615,0.435
1167,0.0335385,0.436
1168,0.0340769,0.443
1169,0.033,0.429
1170,0.0340769,0.443
1171,0.0331538,0.431
1172,0.0344615,0.448
1173,0.0340769,0.443
1174,0.0342308,0.445
1175,0.0341538,0.444
1176,0.0337692,0.439
1177,0.0328462,0.427
1178,0.0333846,0.434
1179,0.0332308,0.432
1180,0.0345385,0.449
1181,0.0336154,0.437
1182,0.0337692,0.439
1183,0.0326154,0.424
1184,0.0333846,0.434
1185,0.0336923,0.438
1186,0.0341538,0.444
1187,0.0346923,0.451
1188,0.0349231,0.454
1189,0.0336154,0.437
1190,0.0339231,0.441
1191,0.0333846,0.434
1192,0.034,0.442
1193,0.0339231,0.441
1194,0.0335385,0.436
1195,0.0329231,0.428
1196,0.0330769,0.43
1197,0.0344615,0.448
1198,0.0343077,0.446
1199,0.0333846,0.434
1200,0.0341538,0.444
1201,0.0341538,0.444
1202,0.0347692,0.452
1203,0.0331538,0.431
1204,0.0342308,0.445
1205,0.034,0.442
1206,0.034,0.442
1207,0.0346923,0.451
1208,0.0331538,0.431
1209,0.0350769,0.456
1210,0.0333077,0.433
1211,0.0330769,0.43
1212,0.0333077,0.433
1213,0.034,0.442
1214,0.0331538,0.431
1215,0.0336154,0.437
1216,0.0350769,0.456
1217,0.0331538,0.431
1218,0.0328462,0.427
1219,0.0328462,0.427
1220,0.0333846,0.434
1221,0.0337692,0.439
1222,0.0353077,0.459
1223,0.0332308,0.432
1224,0.0326154,0.424
1225,0.0325385,0.423
1226,0.0331538,0.431
1227,0.0357692,0.465
1228,0.0346154,0.45
1229,0.034,0.442
1230,0.0342308,0.445
1231,0.032,0.416
1232,0.0330769,0.43
1233,0.0337692,0.439
1234,0.0331538,0.431
1235,0.033,0.429
1236,0.033,0.429
1237,0.0364615,0.474
1238,0.0337692,0.439
1239,0.0340769,0.443
1240,0.0335385,0.436
1241,0.0332308,0.432
1242,0.0338462,0.44
1243,0.0342308,0.445
1244,0.0334615,0.435
1245,0.0336923,0.438
1246,0.0337692,0.439
1247,0.0333846,0.434
1248,0.0339231,0.441
1249,0.0324615,0.422
1250,0.0333077,0.433
1251,0.0338462,0.44
1252,0.0338462,0.44
1253,0.0340769,0.443
1254,0.0336154,0.437
1255,0.0336154,0.437
1256,0.0346923,0.451
1257,0.034,0.442
1258,0.0333077,0.433
1259,0.0333077,0.433
1260,0.0333077,0.433
1261,0.033,0.429
1262,0.0336923,0.438
1263,0.0341538,0.444
1264,0.0331538,0.431
1265,0.033,0.429
1266,0.0326154,0.424
1267,0.0328462,0.427
1268,0.0331538,0.431
1269,0.0331538,0.431
1270,0.0336923,0.438
1271,0.0336923,0.438
1272,0.0340769,0.443
1273,0.0346154,0.45
1274,0.0337692,0.439
1275,0.0342308,0.445
1276,0.0323846,0.421
1277,0.0323077,0.42
1278,0.0336923,0.438
1279,0.0339231,0.441
1280,0.0348462,0.453
1281,0.0350769,0.456
1282,0.0341538,0.444
1283,0.0333846,0.434
1284,0.0348462,0.453
1285,0.0350769,0.456
1286,0.0343846,0.447
1287,0.0327692,0.426
1288,0.0330769,0.43
1289,0.0324615,0.422
1290,0.033,0.429
1291,0.0338462,0.44
1292,0.0327692,0.426
1293,0.0316923,0.412
1294,0.0320769,0.417
1295,0.0330769,0.43
1296,0.0331538,0.431
1297,0.0341538,0.444
